,news,code
10,"진영 행정안전부 장관은 오늘(1일) 오후 강원도 고성군 토성면에서 발생한 산불 진화에 가능한 모든 자원을 신속하게 투입하라고 긴급 지시했습니다.진영 장관은 산불 확산 속도가 빠른 만큼 산림과 소방의 모든 가용자원을 동원해 산불 진화에 총력을 기울여 달라고 지시했습니다.또, 산불이 번질 우려가 있는 지역은 주민 대피 등 선제적 조치를 취하라고 당부하고, 진화 인력 역시 안전에 각별히 유의하라고 강조했습니다.앞서 오늘 오후 8시 20분쯤 강원도 고성군 토성면의 한 주택에서 난 불이 인근 산으로 옮겨붙어 강풍을 타고 빠르게 번지고 있습니다.[사진 출처 : 연합뉴스]윤봄이 기자 (springyoon@kbs.co.kr)",사회
11,"[고성(강원)=뉴시스]김경목 기자 = 1일 오후 오후 8시10분께 강원 고성군 토성면 도원리 무릉도원로 인근 주택에서 발생한 불이 산으로 옮겨 붙어 강풍에 번지고 있다. 오후 11시30분 현재 주택 3채가 소실됐다. 다행히 인명피해는 없었다. (사진=강원도소방본부 제공). 2020.05.01.photo＠newsis.com공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.",사회
12,"1일 오후 강원 고성군 도원리의 주택 화재가 산불로 번져 도학초교 야산에서 연기와 불길이 치솟고 있다. 현재 고성지역에는 건조주의보와 강풍주의보가 동시에 내려져 있다. 연합뉴스

1일 강원 고성군 토성면 도원리에서 난 산불이 태풍급 강풍을 타고 확산하면서 마을 주민 600여 명과 22사단 장병 1천800여 명이 안전지대로 대피했다.이날 산불은 오후 8시 21분께 고성군 토성면 도원리의 한 주택에서 난 화재가 주택 3채를 집어삼킨 뒤 급속도로 확산됐고 산을 넘어 도원리와 학야리 방면으로 번지며 피해를 키우고 있다. 고성군과 산림·소방 당국은 인력을 투입해 진화하고 있으나 건조한 날씨와 강풍으로 어려움을 겪고 있다. 이 불로 도원리·학야리·운봉리 등 330여세대 600여 명이 아야진 초교와 천진초교로 대피했다. 육군 22사단 사령부 1천여 명과 신병교육대 800여 명 등 장병 1천800여 명도 고성종합운동장과 속초종합운동장, 아야진초등학교로 대피했다.산림청 중앙산불방지대책본부는 이날 오후 10시 20분을 기해 영동지역에 산불재난 국가 위기 경보를 심각 단계로 올렸다. 산림청은 현재 산불재난 특수진화대 100명, 공중진화대 20명 등 285명이 투입돼 진화하고 있다. 소방당국도 화재 대응 단계를 1단계에서 2단계로 격상하고 타시도 소방인력과 장비의 대거 지원을 요청하는 소방력 동원령을 발령했다. 현재 출동한 소방 인력과 장비는 600여 명과 225대에 달한다. 고성군도 직원 소집령을 발령하고 산불예방전문진화대 등 진화인력을 투입해 진화 중이다.성규환 부산닷컴 기자 bastion@busan.com",사회
13,"손석희 “조주빈, 가족 해치겠다 위협…김웅 사주받은 척 접근” - 25일 얼굴을 드러낸 ‘박사방’ 조주빈(25)이 손석희 JTBC 대표이사 사장을 언급한 것과 관련해 JTBC 측이 입장을 내놨다. 2020.3.25 연합뉴스 손석희 “조주빈, 가족 해치겠다 위협…김웅 사주받은 척 접근” - 25일 얼굴을 드러낸 ‘박사방’ 조주빈(25)이 손석희 JTBC 대표이사 사장을 언급한 것과 관련해 JTBC 측이 입장을 내놨다. 2020.3.25 연합뉴스

[서울신문]성(性) 착취물을 제작·유포한 텔레그램 ‘박사방’ 운영자 조주빈(24·구속)의 사기 행각을 도운 공범 2명에게 구속영장이 청구됐다.1일 서울지방경찰청 디지털 성범죄 특별수사단은 사기, 범죄수익은닉규제법, 마약류관리법 위반 등의 혐의로 입건된 조씨의 공범 A(29)·B(24)씨에 대한 구속영장을 신청했다. 검찰은 경찰이 신청한 영장을 법원에 청구했다.A씨 등은 조씨의 지시를 받고 손석희 JTBC 대표이사 사장과 윤장현 전 광주광역시장 등을 직접 만난 뒤, 이들로부터 돈을 받아 조씨에게 전달해준 혐의를 받는다.조씨가 박사방을 운영하기 전에는 텔레그램에서 마약을 판다고 속이는 글을 30여 차례 올리고 돈만 가로챈 범행에도 가담한 것으로 조사됐다. 2017년 개정된 마약류관리법은 마약의 제조, 판매 외에 관련 광고행위만으로도 처벌할 수 있도록 규정한다.손 사장과 윤 전 시장 등을 포함한 사기 피해자들로부터 받아 조씨에게 전달한 돈은 수천만 원에 달하는 것으로 전해졌다. 또 박사방 유료회원들이 조씨에게 입장료 명목으로 지불한 가상화폐를 환전한 뒤 조씨에게 전달한 혐의도 받는다.경찰은 조씨에게 돈을 내고 유료 대화방을 이용한 회원들을 쫓는 데도 주력하고 있다.경찰 관계자는 “박사방 유료회원 40여 명의 신원을 특정해 수사하고 있고, 일부는 소환 조사했다. 나머지 유료회원도 인적사항 특정 후 내사를 거쳐 입건할 방침”이라고 밝혔다.김채현 기자 chkim@seoul.co.krⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지",사회
14,"문재인 대통령은 강원도 고성에서 발생한 산불과 관련해 ""주민 대피에 철저를 기하고, 산기슭 민가나 어르신 등의 대피에도 만전을 다하라""고 긴급 지시했다고 청와대가 밝혔습니다.문 대통령은 ""산불 진화 방향을 예측해 필요 시 예상되는 지역 주민을 미리 대피시키라""며 ""야간 산불 진화에 어려움이 있는 만큼 민가로의 확산 지연에 노력하되, 진화 인력의 안전에도 각별히 유의를 다해야 한다""고 강조했습니다.그러면서 ""날이 밝는 대로 산불을 속히 진화할 수 있도록 헬기 등 진화 자원을 총동원하는 등 준비에 철저를 기하라""고 주문했습니다.앞서 오후 8시 21분쯤 강원 고성군 토성면 도원리의 한 주택에서 난 불이 강한 바람으로 인근 야산으로 옮겨붙으며 급속히 번지고 있습니다.이 시각 현재 고성군과 산림·소방 당국은 인력을 투입해 진화하고 있으나 건조한 날씨와 강풍으로 어려움을 겪고 있습니다.※ '당신의 제보가 뉴스가 됩니다' YTN은 여러분의 소중한 제보를 기다립니다.[카카오톡] YTN을 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr [온라인 제보] www.ytn.co.kr[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",사회
15,"강원 고성서 산불…번지는 불길(고성=연합뉴스) 이종건 기자 = 1일 오후 강원 고성군 도원리의 주택 화재가 산불로 번져 도학초교 야산에서 연기와 불길이 치솟고 있다. 현재 고성지역에는 건조주의보와 강풍주의보가 동시에 내려져 있다. 2020.5.1 momo@yna.co.kr 강원 고성서 산불…번지는 불길(고성=연합뉴스) 이종건 기자 = 1일 오후 강원 고성군 도원리의 주택 화재가 산불로 번져 도학초교 야산에서 연기와 불길이 치솟고 있다. 현재 고성지역에는 건조주의보와 강풍주의보가 동시에 내려져 있다. 2020.5.1 momo@yna.co.kr

소방 동원령 2호 발령해 타 시·도 소방차 193대 급파(서울=연합뉴스) 권수현 기자 = 소방청은 1일 강원도 고성군 토성면에서 발생한 산불 진화를 위해 타 시·도 소방차와 인력을 긴급 동원하는 '소방 동원령'을 발령했다고 밝혔다.소방청은 서울·인천·대전·경기·충북·충남 등 6개 시·도에 소방 동원령 2호를, 나머지 지역에는 1호를 발령하고 소방대원 518명과 소방차 193대를 강원 지역에 급파하기로 했다.강원지역 소방력을 합치면 고성산불 진화에 투입되는 소방력은 모두 인력 608명에 소방차 226대다. 강원소방본부에서는 소방대원 90명과 소방차 33대가 진화작업에 나섰다.소방 동원령은 대형 화재나 사고, 재난 등 긴급상황 발생 시 부족한 소방력을 다른 지역에서 지원하기 위한 것이다. 소방력 동원 규모에 따라 1호(당번 소방력의 5%)·2호(10%)·3호(20%) 순으로 단계가 올라간다.동원령에 따라 타·시도에서 출동하는 소방력은 고성군 죽왕면 오션투유리조트 주차장에 집결한 뒤 산불 진화에 투입된다.소방당국은 고성 산불에 대응 2단계를 발령한 상태다. 화재 대응 단계는 관할 소방서 1곳의 소방력을 총동원하는 1단계부터 관할 시·도 본부 내 여러 소방서의 소방력을 동원하는 2단계, 전국 차원에서 대응하는 3단계 순으로 올라간다.앞서 이날 오후 8시 21분께 강원 고성군 토성면 도원리의 한 주택에서 난 불이 강한 바람으로 인근 야산으로 옮겨붙고서 급속히 번지고 있다.소방청에 따르면 이 불로 도원리와 학야리 일대 주민 약 420명이 인근 천진초등학교 체육관 등으로 대피했고 주택 3채가 불에 탔다. 현재까지 인명피해는 보고되지 않았다.고성군과 산림·소방 당국은 인력을 투입해 진화하고 있으나 건조한 날씨와 강풍으로 어려움을 겪고 있다.inishmore@yna.co.kr",사회
16,"1일 오후 강원 고성군 도원리의 주택 화재가 산불로 번져 도학초교 야산에서 연기와 불길이 치솟고 있다. (사진= 연합뉴스)

[이데일리 박기주 기자] 지난해 산불로 홍역을 치렀던 강원도 고성에 또 다시 산불이 발생했다. 이번 산불 역시 지난해와 마찬가지로 밤에 발생한 데다 강풍이 불고 있어 화재 진압에 어려움을 겪고 있다.1일 소방당국 등에 따르면 이날 오후 8시4분께 강원도 고성군 토성면 도원리 한 주택에서 난 불이 강한 바람을 타고 인근 야산으로 옮겨 붙었다.산불이 발생한 지역은 현재 초속 16m 안팎의 강한 바람이 불고 있는 것으로 확인됐다. 또한 강원도 전역에 건조주의보가 발효돼 있고, 강원 중부 산지에는 강풍 주의보까지 내려진 상태다.산불 초기에는 초속 6m 안팎이었지만 날이 저물면서 바람이 세지고 있는 것으로 알려졌다. 특히 미시령에는 순간 최대풍속이 초속 26m에 달한다.소방당국은 다른 지역의 소방력까지 총 동원하는 등 불길을 잡기 위해 안간힘을 쓰고 있다. 소방청은 오후 9시43분 기준 서울·인천·대전·경기·충북·충남 등 다른 시도 지역에 동원령 2호를 발령했다. 현재 606명, 225대의 소방력이 출동했다.야간에 발생한 탓에 소방 헬기가 출동하지 못하고 있는 상황이다. 화재 진압을 인력에 의존할 수밖에 없다는 것이다. 지난해에도 야간에 발생한 화재로 불길을 빠르게 잡지 못해 규모가 커진 바 있다.고성군은 토성면 행정복지센터에 산불현장대책본부를 설치하고 산림청과 속초시, 육군 제22보병사단에 지원을 요청했다.산림청 중앙산불방지대책본부는 이날 오후 10시 20분을 기해 강원도 영동지역에 산불재난 국가 위기 경보를 ‘심각’으로 상향 발령했다고 밝혔다.문재인 대통령은 “주민 대피에 철저를 기하고, 산기슭 민가나 어르신 등의 대피에도 만전을 다하라”고 긴급 지시했다.고성군은 도원리를 비롯해 인근 학야리와 운봉리 주민을 아야진초등학교와 천진초등학교로 대피하도록 공지했다. 현재 학야1리 116세대 162명, 학야2리 21세대 41명, 도원1리 57세대 102명, 도원2리 77세대 115명 등 691세대 420명의 주민들이 대피 중이다.또한 인근 육군 22사단 장병 1800명은 고성체육관으로 대피하고 있다.다만 아직 신고된 인명피해는 없는 것으로 알려졌다.박기주 (kjpark85@edaily.co.kr)



＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",사회
17,"[고성(강원)=뉴시스]김경목 기자 = 1일 오후 오후 8시10분께 강원 고성군 토성면 도원리 무릉도원로 인근 주택에서 발생한 불이 산으로 옮겨 붙어 강풍에 번지고 있다. (사진=강원도소방본부 제공). 2020.05.01.photo＠newsis.com공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.",사회
18,"문재인 대통령. (청와대 제공) /뉴스1 문재인 대통령. (청와대 제공) /뉴스1

1일 오후 8시10분쯤 강원 고성군 토성면 한 주택 화재가 인근 야산으로 번져 산불이 발생했다. (독자 제공) 2020.5.1/뉴스1 © News1 김경석 기자 1일 오후 8시10분쯤 강원 고성군 토성면 한 주택 화재가 인근 야산으로 번져 산불이 발생했다. (독자 제공) 2020.5.1/뉴스1 © News1 김경석 기자

(서울=뉴스1) 최은지 기자,박주평 기자 = 문재인 대통령은 1일 강원도 고성군에서 발생한 산불과 관련해 주민대피에 만전을 기하고 날이 밝는 대로 진화할 수 있도록 준비를 철저히 할 것을 지시했다.문 대통령은 이날 오후 고성군 산불과 관련해 보고를 받은 후 ""주민대피에 철저를 기하고, 산기슭 민가나 어르신 등의 대피에도 만전을 다하라""라며 ""산불 진화 방향을 예측해 필요시 예상되는 지역주민을 미리 대피시켜야 한다""고 긴급지시를 내렸다.이어 문 대통령은 ""야간 산불 진화에 어려움이 있는 만큼 민가로의 확산 지연에 노력하되, 진화인력 안전에도 각별히 유의를 다하라""라며 ""일출 시 산불을 속히 진화할 수 있도록 헬기 등 진화 자원을 총동원하는 등의 준비에 철저를 기하라""고 당부했다.앞서 정세균 국무총리는 긴급지시를 통해 ""산림청장과 소방청장은 지자체, 경찰 등 유관기관과 협조하고 진화인력과 장비를 최대한 동원해 조속한 산불진화에 최선을 다하라""라며 ""산불이 강풍으로 인해 빠르게 확산되고 있는 만큼 인명피해가 발생하지 않도록 주민대피에 만전을 기하라""고 주문했다.이어 ""일출과 동시에 조기진화 조치를 취할 수 있도록 산림 헬기투입 등 사전준비를 철저히 하라""라며 ""야간진화 활동을 하는 산림 진화 및 소방인력의 안전에도 만전을 기하라""고 당부했다.이날 오후 8시10분쯤 강원 고성군 토성면 한 주택 화재가 인근 야산으로 번져 남서쪽으로 확산되고 있다. 현재까지 주민 30여명이 안전하게 대피했으며 산불은 도학초교와 아모르뜰 요양원까지 번지고 있다.소방당국은 대응 2단계를 발령했지만, 초속 16m의 강풍을 타고 산불이 번지고 있어 소방당국은 전국 소방 인력과 장비를 모두 동원하는 '대응 3단계' 격상도 고려하고 있다.산림청도 현재 산불재난 국가위기경보 '경계' 단계에서 최고 수준인 '심각' 수준 격상을 검토 중이다.silverpaper@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",사회
19,"기사 섹션 분류 안내

기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다.

닫기",사회
20,"(고성=뉴스1) 김경석 기자 = 1일 오후 8시10분쯤 강원 고성군 토성면 한 주택 화재가 인근 야산으로 번져 산불이 발생해 소방과 산림당국이 진화 작업을 펼치고 있다. 강원도와 산림·소방당국에 따르면 유관기관은 장비 25대와 인력 83명 등을 투입해 진화 작업을 펼치고 있다. 이날 불이 나자 군은 직원 소집령을 발령하고 인근에 대피 문자를 발송해 주민 30여명이 대피한 상황이다. (독자 제공) 2020.5.1/뉴스1kks10190@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",사회
21,"(고성=뉴스1) 김경석 기자 = 1일 오후 8시10분쯤 강원 고성군 토성면 한 주택 화재가 인근 야산으로 번져 산불이 발생해 소방과 산림당국이 진화 작업을 펼치고 있다. 강원도와 산림·소방당국에 따르면 유관기관은 장비 25대와 인력 83명 등을 투입해 진화 작업을 펼치고 있다. 이날 불이 나자 군은 직원 소집령을 발령하고 인근에 대피 문자를 발송해 주민 30여명이 대피한 상황이다. (독자 제공) 2020.5.1/뉴스1kks10190@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",사회
22,"파주시의회 긴급생활지원금 지급업무 지원. 사진제공=파주시의회 파주시의회 긴급생활지원금 지급업무 지원. 사진제공=파주시의회

[파주=파이낸셜뉴스 강근주 기자] 파주시의회 의원은 1일 파주시 긴급생활지원금 지급업무 지원을 위해 문산, 운정1, 2, 3동 행정복지센터와 금촌1동 이동창구를 방문했다.파주시의원들은 지역구별로 3개조로 나눠 긴급생활지원금 관계자에 격려물품을 전달하는 등 근무자를 격려한 후 현장방문 민원인 발열체크, 서류작성 안내 등 긴급생활지원금 지급업무를 지원했다.이번 업무지원은 코로나19 비상상황 장기화로 어려움을 겪는 시민을 격려하고 긴급생활지원금 지원업무로 고생하는 직원의 노고를 함께 느끼고 감사 인사를 전하기 위해 마련됐다.파주시의원들은 “코로나19로 침체에 빠진 경제를 회복하기 위한 애로사항을 해결하기 위해 실질적인 정책 대안을 마련하는 등 최선을 다하겠다”며 “마지막까지 사회적 거리두기를 지키는 등 코로나19 극복을 위해 시민의 많은 협조를 부탁한다”고 요청했다.손배찬 파주시의장은 “파주시의회는 코로나19로 어려움을 겪는 파주시민의 생활안정과 지역경제 활성화를 위해 ‘파주시 코로나19에 따른 긴급생활안정 지원 조례’를 발의, 의결하는 등 파주시민을 위한 정책 마련에 노력을 기울이고 있다”며 “앞으로도 코로나19로 어려움을 겪는 시민을 위해 파주시와 함께 정책적 지원을 아끼지 않을 것”이라고 말했다.한편 파주시 긴급생활지원금은 오는 7월31일까지 주소지 읍면동 행정복지센터에서 수령 가능하고 사용기한은 8월31일까지다.※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지",사회
23,"동영상 뉴스

[앵커]현장 상황이 지금은 어떤지 다시 한 번 연결을 해 보도록 하겠습니다. 송세혁 기자!지금 강원도 고성에서 산불이 계속 걷잡을 수 없이 확산하고 있습니다.강풍이 워낙 거셌고 또 어두워졌기 때문에 지금 산불 진압이 쉽지는 않은 상황인 것 같은데요.현장 상황도 좋지가 않은 것 같은데 연결이 지금 됐습니까?지금 소리로도 굉장히 바람이 거세다는 것을 느낄 수가 있는데요. 지금 현장 상황 어떻습니까?[기자]지금 저희는 고성군 토성면 도압초등학교 근처에 나와 있는데요.산 너머로 불길이 보이고 연기가 자욱한 상황입니다.지금 제 뒤쪽으로 보이는 산 아래에 초등학교가 있는데요.그 초등학교가 도악초등학교입니다.불길은 그 초등학교 건물 뒤쪽까지 번진 상태입니다.지금도 바람은 순간적으로 몸을 가누기 힘들 만큼 강하게 불고 있습니다.강원도 고성군 토성면에서 불이 난 건 오늘 저녁 8시 10분쯤인데요.산비탈에 있는 주택에서 난 불이 난 뒤 주택 2~3채를 태우고 강풍에 인근 야산으로 번진 건데요.지금 불은 고성군 토성면 도원 1, 2리와 학야 1, 2리,운봉리까지 번지고 있는 상황입니다.소방당국과 산림 당국은 산불 대응 2단계를 발령하고 다른 지자체에 소방력 동원을 요청했습니다.우선 서울과 인천, 경기 등 6개 지자체소방인력 10%가 우선 고성으로 집결하기로 했습니다.또 나머지 지자체의 경우에는 인력 5%가 이번 산불 진화에 투입될 예정입니다.일단 소방인력 600여 명과 차량 225대는 고성군 삼포해수욕장에 모이기로 했습니다.일단 신고를 받고 출동한 소방당국과 산림 당국은 우선 인근에 사는 주민 340여 세대, 모두 580여 명을 대피시키고 있습니다.인근에 사는 주민들은 아직 대피하지 않으셨다면 천진초등학교와 아야진초등학교로 대피하시면 됩니다.또 군부대 군인들도 대피하고 있는데요.고성군은 인근에 있는 육군 22사단 군부대 군인 1,800여 명을 고성 종합 체육관으로 대피시키고 있다고 밝혔습니다.또 군부대로 불 번지는 것을 막기 위해 고성군에서 소방차량으로 저지선을 구축하고 있는 상황입니다.산림 당국과 소방 당국은 산불진화대와 공무원, 소방 등 인력 280여 명을 투입해 진화 작업을 벌이고 있습니다.하지만 건조한 날씨와 보시는 것처럼 강한 바람 탓에 진화에 어려움을 겪고 있는데요.날이 어두워 산불 진화헬기가 출동하지 못하는 상황이라 진화대가 불을 끄고 있습니다.지금 불이 난 곳에는 건조주의보가 발효 중이며 강풍 주의보까지 내려져 초속 10m 안팎의 강한 바람이 불고 있습니다.고성군은 산불이 강풍을 타고 확산할 것에 대비해 전 직원 소집령을 내리고 불이 더 번지면 인력을 추가로 투입할 계획입니다.이처럼 산불이 커지면서 산림청은 강원도 영동 지역에 산불재난국가위기경보를 경계에서 심각으로 상향했습니다.지금까지 고성군 산불 현장에서 YTN 송세혁입니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",사회
24,"지리산 헬기 추락 사고 사망자를 소방헬기를 동원해 경상대병원 응급실로 이송하기 위해 구급차로 옮기고 있다. © 뉴스1 지리산 헬기 추락 사고 사망자를 소방헬기를 동원해 경상대병원 응급실로 이송하기 위해 구급차로 옮기고 있다. © 뉴스1

(경남=뉴스1) 한송학 기자 = 지리산 헬기 추락으로 사망한 조모(65)씨의 평소 꿈은 지리산 천왕봉 종주였던 것으로 전해졌다. 사고 발생 지역이 천왕봉에서 400m밖에 남지 않아 꿈을 지척에 두고 달성하지 못한 것이다.또 사망자의 아내인 권모씨(61·여)의 고향은 산청으로 연휴를 맞아 방문한 고향에서 변을 당해 주변을 더 안타깝게 하고 있다.조씨는 서울에 거주하지만 고향은 함안이다. 아내와 함께 30대 때 서울로 이사가 자동차 관련 사업을 했다. 최근에는 사업을 접었고 등산을 자주 다녔다. 등산이 취미인 만큼 평소 건강에는 자신했다고 가족들은 전했다.등산을 즐기면서도 천왕봉은 가보지 못해, 평소 주변 지인들에게 천왕봉 종주가 목표라고 자주 말했다.조씨는 아내와 함께 이번 연휴를 맞아 천왕봉 종주 목표를 달성하고 오랜만에 아내의 고향도 방문할 겸 4월 30일 산청을 찾았다.부부는 아내의 친척집에서 하룻밤을 지냈으며, 1일 오전 지리산에 올랐다가 천왕봉을 400m 남겨둔 지점에서 변을 당했다. 부부의 시신은 현재 경상대병원장례식장에 안치돼 있다.이번 사고로 유족들의 반발도 거세다. 현재 유족들은 ""현장, 병원, 이송 중 어디서 사망했는지를 정확하게 밝혀야 한다""며 ""소방과 헬기업체 등 과실 여부도 따져보아야 한다""고 주장하고 있다.또 조씨의 남동생 A씨는 ""소방관이 같이 탑승을 했는데도 왜 구조를 못 한 것이 의문이 든다. 소방관이 국민을 먼저 구조해야 하는 것이 맞지 않냐""라며 ""모두가 무사했으면 더 좋았을 텐데 왜 형님과 형수님만 변을 당했는지 안타깝다""고 비통함을 전했다.부부의 사고는 1일 낮 12시6분께 산청군 시천면 중산리 천왕봉에서 법계사 방향 400m 지점에서 소방헬기 1대가 추락했다.조씨를 구조하다 사고가 발생했는데, 현장에 도착한 헬기는 심정지 환자인 조씨를 구조하기 위해 밧줄을 내려 호이스트로 작업을 진행했다. 당시 현장에는 초속 7m의 남동풍이 불었다.호이스트 작업을 위해 약 15m 위 상공에서 제자리 비행을 하던 헬기는 원인을 알 수 없는 이유로 갑자기 땅으로 불시착했다.이 과정에서 권씨가 헬기의 주날개에 부딪쳤다. 소방 당국은 추가로 소방헬기를 동원해 이들 부부를 진주경상대학병원으로 급히 옮겼으나 결국 숨졌다.han@news1.kr© 뉴스1코리아( news1.kr ), 무단 전재 및 재배포 금지",사회
